"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PAIMPIQ","198306","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198307","61.62","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198308","0.048","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198309","25.714","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198310","14.153","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198311","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198312","20.506","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198313","10.296","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198401","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198402","0.019","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198403","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198404","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198405","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198406","17.525","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198407","67.017","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198408","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198409","19.665","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198410","12.327","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198411","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198412","31.55","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198413","12.443","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198501","0.045","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198502","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198503","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198504","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198505","181.979","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198506","73.647","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198507","94.861","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198508","82.494","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198509","48.309","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198510","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198511","69.654","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198512","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198513","46.271","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198601","30.419","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198602","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198603","31.452","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198604","37.767","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198605","91.581","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198606","138.733","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198607","95.452","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198608","134.419","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198609","126.167","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198610","131.613","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198611","53.933","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198612","95.161","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198613","81.126","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198701","94.419","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198702","39.893","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198703","36.226","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198704","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198705","29.581","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198706","200.867","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198707","61.677","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198708","138.677","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198709","65.8","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198710","134.806","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198711","114.767","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198712","74.323","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198713","82.797","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198801","123.839","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198802","50.517","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198803","248","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198804","272.267","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198805","294.581","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198806","430.033","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198807","566.742","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198808","439.355","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198809","492.333","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198810","481.613","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198811","402.9","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198812","331.484","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198813","345.478","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198901","344.548","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198902","429.857","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198903","360.968","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198904","555.4","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198905","424.097","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198906","383.767","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198907","529.774","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198908","528.387","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198909","513.067","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198910","509.065","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198911","443.233","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198912","371.613","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","198913","449.375","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199001","690.032","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199002","500.25","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199003","585.129","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199004","587.767","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199005","726.903","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199006","707.8","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199007","1119.516","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199008","965.645","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199009","317.567","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199010","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199011","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199012","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199013","518.096","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199101","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199102","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199103","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199104","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199105","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199106","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199107","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199108","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199109","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199110","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199111","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199112","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199113","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199201","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199202","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199203","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199204","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199205","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199206","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199207","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199208","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199209","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199210","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199211","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199212","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199213","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199301","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199302","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199303","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199304","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199305","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199306","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199307","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199308","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199309","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199310","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199311","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199312","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199313","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199401","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199402","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199403","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199404","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199405","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199406","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199407","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199408","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199409","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199410","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199411","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199412","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199413","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199501","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199502","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199503","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199504","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199505","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199506","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199507","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199508","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199509","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199510","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199511","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199512","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199513","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199601","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199602","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199603","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199604","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199605","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199606","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199607","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199608","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199609","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199610","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199611","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199612","13.645","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199613","1.156","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199701","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199702","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199703","34.516","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199704","84.4","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199705","102.387","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199706","115.367","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199707","88","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199708","0.323","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199709","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199710","177","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199711","220.467","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199712","240.452","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199713","89.123","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199801","35.806","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199802","No Data Reported","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199803","127.323","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199804","253.533","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199805","136.871","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199806","270.067","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199807","285.613","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199808","712.677","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199809","517.133","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199810","636.387","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199811","542.233","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199812","485.613","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199813","335.666","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199901","485.484","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199902","680.786","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199903","791.032","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199904","829.3","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199905","750.258","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199906","773.167","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199907","679.806","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199908","671.774","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199909","741.4","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199910","921.935","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199911","712.767","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199912","667.548","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","199913","725.381","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200001","254.161","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200002","750.241","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200003","467.935","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200004","656.833","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200005","438.484","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200006","830.4","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200007","762.452","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200008","765.258","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200009","764.5","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200010","652.774","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200011","584.7","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200012","528.419","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200013","619.683","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200101","309.548","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200102","253.143","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200103","578.774","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200104","880.033","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200105","1011.484","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200106","810.133","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200107","709.774","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200108","563.065","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200109","1192.367","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200110","1177.452","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200111","888.7","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200112","1126.452","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200113","794.515","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200201","988.258","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200202","709","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200203","813.194","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200204","619.467","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200205","482.161","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200206","167.167","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200207","300.871","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200208","245.806","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200209","147.6","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200210","248.226","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200211","403.333","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200212","394.355","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200213","459.282","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200301","633.613","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200302","962.964","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200303","680.968","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200304","738.567","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200305","128.387","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200306","0","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200307","67.452","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200308","125","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200309","362.3","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200310","734.548","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200311","706.467","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200312","677.774","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200313","481.268","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200401","578.29","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200402","645.69","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200403","654.871","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200404","768.967","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200405","673.903","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200406","635.633","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200407","592.677","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200408","800.161","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200409","622.667","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200410","647.419","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200411","629.067","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200412","626.097","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200413","656.26","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200501","492.645","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200502","551.25","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200503","547.548","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200504","568.967","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200505","604.065","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200506","608.033","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200507","642.419","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200508","369.097","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200509","459.167","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200510","577.097","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200511","571.6","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200512","390.323","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200513","531.471","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200601","532.161","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200602","446.464","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
"PAIMPIQ","200603","476.323","2","Petroleum Imports From Iraq","Thousand Barrels per Day"
