"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESACBUS","202302","1.914","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202303","1.969","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202304","1.752","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202305","1.804","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202306","1.975","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202307","2.118","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202308","1.971","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202309","2.223","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202310","1.929","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202311","1.874","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202312","1.915","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202313","23.419","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202401","2.084","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202402","1.845","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202403","2.044","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202404","1.835","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202405","2.037","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202406","1.947","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202407","2.187","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202408","2.134","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202409","1.932","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202410","1.948","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202411","1.912","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202412","2.06","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202413","23.965","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202501","2.163","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202502","2.079","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202503","2.103","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","202504","1.94","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"TNACBUS","194913","7901.625","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","195013","8406.588","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","195113","8957.585","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","195213","8928.724","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","195313","9052","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","195413","8842.613","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","195513","9494.321","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","195613","9808.878","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","195713","9852.902","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","195813","9966.544","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","195913","10312.056","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","196013","10570.081","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","196113","10744.075","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","196213","11195.086","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","196313","11630.016","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","196413","11973.286","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","196513","12408.722","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","196613","13077.211","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","196713","13728.255","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","196813","14841.497","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","196913","15481.728","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197013","16072.575","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197113","16704.864","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197213","17692.575","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197301","1505.729","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197302","1439.169","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197303","1562.149","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197304","1481.214","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197305","1622.938","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197306","1542.223","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197307","1585.884","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197308","1647.806","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197309","1504.368","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197310","1578.597","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197311","1582.439","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197312","1535.305","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197313","18587.821","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197401","1438.932","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197402","1339.683","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197403","1481.322","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197404","1468.329","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197405","1558.047","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197406","1526.678","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197407","1579.882","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197408","1602.704","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197409","1457.314","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197410","1570.541","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197411","1508.049","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197412","1565.475","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197413","18096.955","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197501","1542.454","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197502","1359.746","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197503","1517.53","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197504","1509.297","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197505","1544.126","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197506","1528.541","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197507","1558.517","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197508","1558.691","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197509","1491.973","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197510","1568.995","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197511","1442.969","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197512","1597.858","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197513","18220.698","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197601","1531.892","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197602","1419.724","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197603","1605.77","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197604","1583.329","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197605","1566.028","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197606","1612.097","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197607","1649.888","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197608","1607.672","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197609","1580.855","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197610","1600.283","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197611","1599.617","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197612","1719.64","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197613","19076.796","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197701","1581.569","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197702","1526.679","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197703","1657.672","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197704","1639.529","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197705","1619.26","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197706","1676.49","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197707","1667.896","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197708","1714.486","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197709","1646.079","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197710","1667.862","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197711","1647.819","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197712","1751.368","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197713","19796.708","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197801","1647.982","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197802","1576.21","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197803","1763.045","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197804","1670.315","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197805","1785.803","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197806","1743.093","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197807","1722.983","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197808","1801.076","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197809","1655.405","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197810","1735.64","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197811","1723.129","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197812","1768.178","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197813","20592.859","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197901","1736.42","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197902","1669.642","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197903","1833.975","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197904","1651.616","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197905","1739.651","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197906","1675.799","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197907","1660.146","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197908","1744.642","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197909","1630.104","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197910","1736.155","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197911","1643.719","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197912","1725.531","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","197913","20447.398","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198001","1680.471","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198002","1626.675","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198003","1688.454","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198004","1676.015","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198005","1654.134","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198006","1588.347","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198007","1642.58","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198008","1598.955","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198009","1592.52","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198010","1677.565","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198011","1542.33","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198012","1700.482","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198013","19670.19","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198101","1705.706","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198102","1508.25","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198103","1639.872","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198104","1593.296","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198105","1618.484","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198106","1648.909","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198107","1672.2","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198108","1634.459","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198109","1594.65","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198110","1615.221","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198111","1555.65","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198112","1700.63","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198113","19488.685","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198201","1570.038","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198202","1491.526","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198203","1630.929","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198204","1648.02","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198205","1608.73","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198206","1600.767","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198207","1610.981","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198208","1591.128","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198209","1545.618","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198210","1564.586","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198211","1584.132","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198212","1617.363","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198213","19063.215","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198301","1507.536","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198302","1371.318","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198303","1673.598","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198304","1539.21","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198305","1616.524","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198306","1640.324","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198307","1622.338","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198308","1665.101","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198309","1604.386","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198310","1617.627","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198311","1580.672","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198312","1708.197","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198313","19146.832","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198401","1619.455","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198402","1476.139","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198403","1644.161","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198404","1623.651","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198405","1695.442","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198406","1663.915","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198407","1679.239","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198408","1724.552","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198409","1589.055","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198410","1665.647","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198411","1616.861","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198412","1624.817","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198413","19622.935","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198501","1644.302","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198502","1502.041","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198503","1675.703","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198504","1683.794","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198505","1732.037","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198506","1658.437","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198507","1718.309","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198508","1769.186","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198509","1594.079","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198510","1713.598","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198511","1638.063","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198512","1726.104","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198513","20055.653","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198601","1653.686","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198602","1506.232","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198603","1741.809","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198604","1720.447","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198605","1767.629","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198606","1732.672","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198607","1818.922","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198608","1827.577","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198609","1667.228","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198610","1788.617","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198611","1690.376","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198612","1839.821","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198613","20755.017","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198701","1717.496","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198702","1613.964","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198703","1769.185","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198704","1781.199","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198705","1826.346","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198706","1808.226","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198707","1877.501","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198708","1828.401","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198709","1772.733","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198710","1855.111","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198711","1726.672","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198712","1857.535","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198713","21434.368","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198801","1811.509","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198802","1767.143","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198803","1919.66","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198804","1839.431","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198805","1843.174","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198806","1882.131","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198807","1860.142","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198808","1893.776","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198809","1820.511","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198810","1888.142","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198811","1830.344","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198812","1926.601","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198813","22282.563","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198901","1816.898","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198902","1703.468","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198903","1928.594","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198904","1804.163","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198905","1883.321","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198906","1909.745","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198907","1869.469","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198908","1951.993","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198909","1794.285","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198910","1933.506","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198911","1849.654","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198912","1995.952","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","198913","22441.049","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","199001","1864.521","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","199002","1751.662","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","199003","1923.136","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","199004","1816.4","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","199005","1919.224","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","199006","1852.198","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","199007","1894.225","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","199008","2009.155","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","199009","1757.284","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","199010","1892.604","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","199011","1834.616","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","199012","1866.766","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","199013","22381.791","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
"TNACBUS","199101","1816.25","3","End-Use Energy Consumed by the Transportation Sector","Trillion Btu"
